route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,operator
5366_124677,7778171,800,Arklow - Carlow,,3,,,,luas
5366_124678,7778171,817c,Carrick-on-Suir - Grangemockler,,3,,,,luas
5366_124679,7778171,885,Baltinglass - Sallins,,3,,,,luas
5366_124680,7778171,887,Carlow - New Ross,,3,,,,luas
5366_124681,7778171,891,Fiddown - Kilkenny,,3,,,,luas
5366_124682,7778171,895,Sallins - Glendalough,,3,,,,luas
5366_124683,7778171,897,Kilkenny - Athy,,3,,,,luas
5366_124684,7778171,WW10,Carnew - Baltinglass,,3,,,,luas
5367_124712,7778174,264,Ballyshannon - Letterkenny,,3,,,,luas
5367_124713,7778174,288,Ballybofey - Derry,,3,,,,luas
5367_124714,7778174,290,Ballybofey - Letterkenny,,3,,,,luas
5367_124715,7778174,292,Donegal - Ballyshannon,,3,,,,luas
5367_124716,7778174,293,Gleann Cholm Cille - Donegal,,3,,,,luas
5367_124717,7778174,563,Sligo - Dromahair,,3,,,,luas
5367_124718,7778174,564,Swanlinbar - Carrick-on-Shannon,,3,,,,luas
5367_124719,7778174,566,Sligo - Dowra,,3,,,,luas
5367_124720,7778174,567,Carrick-on-Shannon - Manorhamilton,,3,,,,luas
5367_124721,7778174,572,Ballinamore - Sligo,,3,,,,luas
5367_124722,7778174,952,Carndonagh - Derry,,3,,,,luas
5367_124723,7778174,953,Greencastle - Letterkenny,,3,,,,luas
5367_124724,7778174,954,Malin Head - Carndonagh,,3,,,,luas
5367_124725,7778174,957,Greencastle - Derry,,3,,,,luas
5367_124726,7778174,959,Greencastle - Buncrana,,3,,,,luas
5367_124727,7778174,966,An Fál Carrach - An Clochán Liath,,3,,,,luas
5367_124728,7778174,967,Baile na Finne - An Clochán Liath,,3,,,,luas
5367_124729,7778174,971,Ailt an Chorráin - Letterkenny,,3,,,,luas
5367_124730,7778174,973,Cionn Fhánada - Letterkenny,,3,,,,luas
5367_124731,7778174,977,Castlerea - Sligo,,3,,,,luas
5367_124732,7778174,981,Coolaney - Sligo,,3,,,,luas
5367_124733,7778174,982,Sligo - Ballyshannon,,3,,,,luas
5367_124734,7778174,983,Manorhamilton - Ballyshannon,,3,,,,luas
5367_124735,7778174,987,Lifford - Letterkenny,,3,,,,luas
5367_124736,7778174,988,An Clochán - Letterkenny,,3,,,,luas
5367_124737,7778174,989,Carrigans - Letterkenny,,3,,,,luas
5367_124738,7778174,993,Carraig Airt - Na Dúnaibh,,3,,,,luas
5367_124739,7778174,994,Portnoo - Donegal,,3,,,,luas
5368_124761,7778312,821,Newbridge - Sallins,,3,,,,luas
5368_124762,7778312,880,Carlow - Naas,,3,,,,luas
5368_124763,7778312,883,Athy - Newbridge,,3,,,,luas
5368_124764,7778312,888,Athy - Allenwood,,3,,,,luas
5368_124765,7778312,892,Newbridge - Dunlavin,,3,,,,luas
5368_124766,7778312,SD3,Tallaght - Bohernabreena,,3,,,,luas
5368_124767,7778312,SD4,Tallaght - Tibradden,,3,,,,luas
5369_124778,7778170,163,Brú na Bóinne - Drogheda,,3,,,,luas
5369_124779,7778170,177,Kells - Ardee,,3,,,,luas
5369_124780,7778170,188,Athboy - Navan - Drogheda,,3,,,,luas
5369_124781,7778170,189,Navan - Trim - Enfield,,3,,,,luas
5369_124782,7778170,192,Swords - Balbriggan,,3,,,,luas
5369_124783,7778170,195,Balbriggan - Ashbourne,,3,,,,luas
5369_124784,7778170,196,Knocksedan - Swords,,3,,,,luas
5370_124685,7778163,232,Castletownbere - Kilcrohane,,3,,,,luas
5370_124686,7778163,253,Kinsale - Clonakilty,,3,,,,luas
5370_124687,7778163,253c,Kinsale Town Shuttle,,3,,,,luas
5370_124688,7778163,253t,Clonakilty - Technology Park,,3,,,,luas
5370_124689,7778163,254,Bandon - Kinsale,,3,,,,luas
5370_124690,7778163,255,Kinsale - MTU Bishopstown,,3,,,,luas
5370_124691,7778163,263,Allihies - Castletownbere,,3,,,,luas
5370_124692,7778163,265,Mizen Head - Skibbereen,,3,,,,luas
5370_124693,7778163,266a,Baltimore - Castletownshend,,3,,,,luas
5370_124694,7778163,266b,Baltimore - Union Hall,,3,,,,luas
5370_124695,7778163,522,Charleville - Mallow,,3,,,,luas
5370_124696,7778163,523,Mitchelstown - Mallow,,3,,,,luas
5370_124697,7778163,529,Mitchelstown - Fermoy,,3,,,,luas
5370_124698,7778163,530,Fermoy - Mallow,,3,,,,luas
5371_124699,7778166,171,Shercock - Dundalk,,3,,,,luas
5371_124700,7778166,172,Cootehill - Virginia,,3,,,,luas
5371_124701,7778166,176,Cavan - Monaghan,,3,,,,luas
5371_124702,7778166,178,Kells - Cootehill,,3,,,,luas
5371_124703,7778166,186,Baile Ghib - Cavan,,3,,,,luas
5371_124704,7778166,929,Ballinamore - Cavan,,3,,,,luas
5371_124705,7778166,C1,Ballyhaise - Kilmore Hotel,,3,,,,luas
5371_124706,7778166,C2,Cavan Hospital - Kilnaleck,,3,,,,luas
5371_124707,7778166,C3,Redhills - Cavan Hospital,,3,,,,luas
5371_124708,7778166,MN1,Knockatallon - Monaghan,,3,,,,luas
5371_124709,7778166,MN2,Castleblayney - Monaghan,,3,,,,luas
5371_124710,7778166,MN3,Mullan - Monaghan,,3,,,,luas
5371_124711,7778166,MN33,Emyvale - Carrickroe,,3,,,,luas
5372_124740,7778164,431,Claremorris - An Cheathrú Rua,,3,,,,luas
5372_124741,7778164,432,An Cheathrú Rua - Clifden,,3,,,,luas
5372_124742,7778164,438,Galway - Tuam,,3,,,,luas
5372_124743,7778164,439,Galway - Loughrea,,3,,,,luas
5372_124744,7778164,546,Castlerea - Ballinasloe,,3,,,,luas
5372_124745,7778164,547,Portumna - Ballinasloe,,3,,,,luas
5372_124746,7778164,548,Loughrea - Athlone,,3,,,,luas
5372_124747,7778164,934,Gort - Loughrea,,3,,,,luas
5373_124748,7778162,268,Dingle - Baile na nGall,,3,,,,luas
5373_124749,7778162,273,Cé Bhréanainn - Tralee,,3,,,,luas
5373_124750,7778162,274,Tarbert - Tralee,,3,,,,luas
5373_124751,7778162,276,Killarney - Dingle,,3,,,,luas
5373_124752,7778162,277a,Dingle - Dún Chaoin,,3,,,,luas
5373_124753,7778162,277b,Dingle - Dún Chaoin,,3,,,,luas
5373_124754,7778162,278,Fenit - Tralee,,3,,,,luas
5373_124755,7778162,280,Waterville - Killarney,,3,,,,luas
5373_124756,7778162,281,Waterville - Kenmare,,3,,,,luas
5373_124757,7778162,282,Castletownbere - Kenmare,,3,,,,luas
5373_124758,7778162,283,Currow - Tralee,,3,,,,luas
5373_124759,7778162,287a,Knightstown - Cahersiveen,,3,,,,luas
5373_124760,7778162,287b,Baile an Sceilg - Cahersiveen,,3,,,,luas
5374_124768,7778173,318,Limerick - Ennis,,3,,,,luas
5374_124769,7778173,331,Ballyvaughan - Ennis,,3,,,,luas
5374_124770,7778173,335,Ennis - Kilrush,,3,,,,luas
5374_124771,7778173,337,Ennis - Kilrush,,3,,,,luas
5374_124772,7778173,339,Kilrush - Loop Head,,3,,,,luas
5374_124773,7778173,342,Flagmount - Ennis,,3,,,,luas
5374_124774,7778173,344,Whitegate - Ennis,,3,,,,luas
5374_124775,7778173,351,Cliffs of Moher - Galway,,3,,,,luas
5374_124776,7778173,521,Newcastle West - Charleville,,3,,,,luas
5374_124777,7778173,595,Tarbert - Croom,,3,,,,luas
5375_124796,7778165,426,Longford - Roscommon,,3,,,,luas
5375_124797,7778165,570,Boyle - Roscommon,,3,,,,luas
5375_124798,7778165,571,Arigna - Boyle,,3,,,,luas
5375_124799,7778165,816,Longford - Mullingar,,3,,,,luas
5375_124800,7778165,818,Castlepollard - Mullingar,,3,,,,luas
5375_124801,7778165,819,Athlone - Mullingar,,3,,,,luas
5375_124802,7778165,862,Longford - Cavan,,3,,,,luas
5375_124803,7778165,865,Lough Gowna - Longford,,3,,,,luas
5375_124804,7778165,LR24,Ballymahon - Longford,,3,,,,luas
5376_124805,7778161,454,Ballina - Castlebar,,3,,,,luas
5376_124806,7778161,460a,Gob an Choire - Castlebar,,3,,,,luas
5376_124807,7778161,460b,Béal an Mhuirthead - Castlebar,,3,,,,luas
5377_124808,7778167,322,Portumna - Nenagh,,3,,,,luas
5377_124809,7778167,391,Thurles - Limerick,,3,,,,luas
5377_124810,7778167,828,Cashel - Portlaoise,,3,,,,luas
5377_124811,7778167,854,Ballybrophy - Silvermines,,3,,,,luas
5377_124812,7778167,855,Tipperary - Cahir - Cashel,,3,,,,luas
5377_124813,7778167,896,Ballingarry - Thurles,,3,,,,luas
5377_124814,7778167,CL1,Crann Ard - Poppyfield Retail Park,,3,,,,luas
5377_124815,7778167,CL2,Crann Ard - Ard Gaoithe Business Park,,3,,,,luas
5377_124816,7778167,CL9,Crann Ard - Ard Gaoithe Business Park,,3,,,,luas
5378_124817,7778168,356,Clonmel - Dungarvan,,3,,,,luas
5378_124818,7778168,357,Youghal - Dungarvan,,3,,,,luas
5378_124819,7778168,358,Tramore - Waterford,,3,,,,luas
5378_124820,7778168,361,Youghal - Dungarvan,,3,,,,luas
5378_124821,7778168,363,Fermoy - Dungarvan,,3,,,,luas
5378_124822,7778168,363a,Ballyduff Upper - Dungarvan,,3,,,,luas
5378_124823,7778168,367,Tramore - Dungarvan,,3,,,,luas
5378_124824,7778168,667,Dungarvan - Waterford,,3,,,,luas
5379_124825,7778169,359,New Ross - Enniscorthy,,3,,,,luas
5379_124826,7778169,368,Enniscorthy - New Ross,,3,,,,luas
5379_124827,7778169,369,Enniscorthy - Tullow,,3,,,,luas
5379_124828,7778169,384,Wexford - Enniscorthy,,3,,,,luas
5379_124829,7778169,387,Wexford - Rosslare Harbour,,3,,,,luas
5379_124830,7778169,388,Duncormick - Wexford,,3,,,,luas
5379_124831,7778169,389,Riverchapel - Gorey,,3,,,,luas
5379_124832,7778169,392,Wellingtonbridge - New Ross,,3,,,,luas
5379_124833,7778169,399,Hook Head - New Ross,,3,,,,luas
5382_106966,7778044,139,Blanchardstown - Naas,,3,,,,luas
5382_112910,7778044,736,Dublin Airport - Tramore,,3,,,,luas
5382_113451,7778044,874,Hacketstown - Carlow,,3,,,,luas
5382_114256,7778044,735,Limerick - Dublin Airport,,3,,,,luas
5382_115074,7778044,717,Clonmel - Dublin Airport,,3,,,,luas
5382_116113,7778044,617,Waterford - Kilkenny,,3,,,,luas
5382_116114,7778044,627,Waterford - Kilkenny,,3,,,,luas
5382_117855,7778044,607,Waterford - Kilkenny,,3,,,,luas
5384_115271,7778155,726,Portlaoise - Dublin Airport,,3,,,,luas
5384_124834,7778155,310,Sarsfield Street - National Tech Park,,3,,,,luas
5384_51295,7778155,600,Cork City - Dublin City,,3,,,,luas
5384_68765,7778155,750,Dundrum - Dublin Airport,,3,,,,luas
5384_70766,7778155,300,Kerry / Clare - Dublin,,3,,,,luas
5397_113138,7778191,961,Crolly - Letterkenny,,3,,,,luas
5401_125824,7778020,2,Dublin Airport - Gorey - Wexford,,3,,,,luas
5401_125825,7778020,4,Dublin Airport - Waterford,,3,,,,luas
5401_125826,7778020,13,Limerick - Adare - Listowel - Tralee,,3,,,,luas
5401_125827,7778020,14,Limerick - Kerry Airport - Killarney,,3,,,,luas
5401_125828,7778020,22,Dublin - Airport - Longford - Ballina,,3,,,,luas
5401_125829,7778020,23,Dublin - Airport - Longford - Sligo,,3,,,,luas
5401_125830,7778020,30,Dublin - Airport - Cavan - Donegal,,3,,,,luas
5401_125831,7778020,32,Dublin Airport - Monaghan - Letterkenny,,3,,,,luas
5401_125832,7778020,40,Tralee - Cork - Waterford - Rosslare,,3,,,,luas
5401_125833,7778020,51,Cork - Limerick - Galway,,3,,,,luas
5401_125834,7778020,52,Ballina - Castlebar - Galway,,3,,,,luas
5401_125835,7778020,55,Limerick - Waterford,,3,,,,luas
5401_125836,7778020,64,Galway - Killea,,3,,,,luas
5401_125837,7778020,65,Galway - Athlone - Monaghan,,3,,,,luas
5401_125838,7778020,70,Galway - Mullingar - Dundalk,,3,,,,luas
5401_125839,7778020,72,Limerick - Birr - Athlone,,3,,,,luas
5401_125840,7778020,73,Waterford - Athlone - Longford,,3,,,,luas
5401_125841,7778020,100,Drogheda - Dundalk - Newry,,3,,,,luas
5401_125842,7778020,101,Dublin - Airport - Drogheda,,3,,,,luas
5401_125843,7778020,103,Dublin - Ashbourne - Ratoath,,3,,,,luas
5401_125844,7778020,B1,Rail Station - Millfield Centre,,3,,,,luas
5401_125845,7778020,105,Blanchardstown - Ashbourne - Ashbourne - Drogheda,,3,,,,luas
5401_125846,7778020,115,Dublin - Mullingar,,3,,,,luas
5401_125847,7778020,131,Bray - Wicklow,,3,,,,luas
5401_125848,7778020,132,Dublin - Carnew - Bunclody,,3,,,,luas
5401_125849,7778020,133,Dublin - Wicklow,,3,,,,luas
5401_125850,7778020,160,Dundalk - Ravensdale - Newry,,3,,,,luas
5401_125851,7778020,161,Dundalk - Carlingford - Newry,,3,,,,luas
5401_125852,7778020,162,Dundalk - Monaghan - Clones - Cavan,,3,,,,luas
5401_125853,7778020,167,Dundalk - Louth - Ardee,,3,,,,luas
5401_125854,7778020,168,Dundalk - Annagassan,,3,,,,luas
5401_125855,7778020,170,Cavan - Dundalk,,3,,,,luas
5401_125856,7778020,173,Drogheda West St - Dominck St,,3,,,,luas
5401_125857,7778020,174,Long Walk - Muirhevnamuir,,3,,,,luas
5401_125858,7778020,175,Monaghan - Cootehill - Cavan,,3,,,,luas
5401_125859,7778020,182,Drogheda - Collon - Ardee - Monaghan,,3,,,,luas
5401_125860,7778020,190,Drogheda - Navan - Trim,,3,,,,luas
5401_125861,7778020,201,Lotabeg - Hollyhill - CIT - CUH,,3,,,,luas
5401_125862,7778020,202,Ringmahon - City - Hollyhill (Apple),,3,,,,luas
5401_125863,7778020,203,Lehenaghmore - City Centre - Parklands,,3,,,,luas
5401_125864,7778020,205,Train Station - St. Patrick St - CIT,,3,,,,luas
5401_125865,7778020,206,Grange - Douglas - South Mall,,3,,,,luas
5401_125866,7778020,207,Donnybrook - City Centre - City Centre - Glenheights,,3,,,,luas
5401_125867,7778020,208,Lotabeg - Bishopstown - Curraheen,,3,,,,luas
5401_125868,7778020,209,Patrick St - Audley Place - Lotamore,,3,,,,luas
5401_125869,7778020,212,Kent Station - Blackrock - Mahon Point,,3,,,,luas
5401_125870,7778020,213,Lapps Quay (P&R) - Black Ash,,3,,,,luas
5401_125871,7778020,214,Glanmire - City Centre - CUH,,3,,,,luas
5401_125872,7778020,215,Mahon Point - Ballinlough - Cloghroe,,3,,,,luas
5401_125873,7778020,216,Mount Oval - City - Glasheen - CUH,,3,,,,luas
5401_125874,7778020,219,Mahon - Douglas - CUH/ CIT (South Orb),,3,,,,luas
5401_125875,7778020,220,Ballincollig - Douglas - Carrigaline,,3,,,,luas
5401_125876,7778020,223,Cork - Ringaskiddy - Haulbowline,,3,,,,luas
5401_125877,7778020,225,Cork Airport - Haulbowline,,3,,,,luas
5401_125878,7778020,226,Train Stn - Airport - Kinsale,,3,,,,luas
5401_125879,7778020,233,Cork - Macroom,,3,,,,luas
5401_125880,7778020,235,Cork - Rylane - Stuake,,3,,,,luas
5401_125881,7778020,236,Cork - Bantry - Castletownbere,,3,,,,luas
5401_125882,7778020,237,Cork - Skibereen - Goleen,,3,,,,luas
5401_125883,7778020,239,Cork - Bandon,,3,,,,luas
5401_125884,7778020,240,Cork - Cloyne - Ballycotton,,3,,,,luas
5401_125885,7778020,241,Cork - Midelton - Whitegate,,3,,,,luas
5401_125886,7778020,243,Cork - Newmarket/Doneraile/Charleville,,3,,,,luas
5401_125887,7778020,245,Cork - Fermoy - Mitchelstown - Clonmel,,3,,,,luas
5401_125888,7778020,248,Cork - Carrignavar/ Glenville,,3,,,,luas
5401_125889,7778020,257,Macroom - Killarney,,3,,,,luas
5401_125890,7778020,260,Cork - Youghal - Ardmore,,3,,,,luas
5401_125891,7778020,261,Cork - Midelton - Ballincurra,,3,,,,luas
5401_125892,7778020,270,Killarney - Kenmare - Skibbereen,,3,,,,luas
5401_125893,7778020,271,Tralee - Kerry Airport - Killarney,,3,,,,luas
5401_125894,7778020,272,Tralee - Listowel - Tarbert,,3,,,,luas
5401_125895,7778020,275,Tralee - Dingle,,3,,,,luas
5401_125896,7778020,279,Killarney - Cahersiveen - Waterville,,3,,,,luas
5401_125897,7778020,284,Killarney - Tralee,,3,,,,luas
5401_125898,7778020,301,Westbury - Regional Hospital,,3,,,,luas
5401_125899,7778020,302,City Centre - Caherdavin,,3,,,,luas
5401_125900,7778020,303,O'Malley Park - City Centre - Pineview,,3,,,,luas
5401_125901,7778020,304,UL - City Centre - Raheen,,3,,,,luas
5401_125902,7778020,305,Lynwood Pk - City Centre - St Marys Pk,,3,,,,luas
5401_125903,7778020,306,Brookfield - City Centre - Ballynanty,,3,,,,luas
5401_125904,7778020,313,Limerick - Ardnacrusha,,3,,,,luas
5401_125905,7778020,314,Limerick - Foynes - Glin - Ballybunion,,3,,,,luas
5401_125906,7778020,316,Sixmilebridge - Shannon Airport,,3,,,,luas
5401_125907,7778020,317,Limerick - Ennis,,3,,,,luas
5401_125908,7778020,320,Limerick - Charleville,,3,,,,luas
5401_125909,7778020,321,Limerick - Rathkeale - Newcastlewest,,3,,,,luas
5401_125910,7778020,323,Limerick - Killaloe - Nenagh - Birr,,3,,,,luas
5401_125911,7778020,324,Nenagh - Borrisokane - Kilbarron,,3,,,,luas
5401_125912,7778020,328,Limerick - Mitchellstown,,3,,,,luas
5401_125913,7778020,329,Limerick - Bruff - Kilfinane,,3,,,,luas
5401_125914,7778020,330,Ennis - Shannon Airport,,3,,,,luas
5401_125915,7778020,332,Limerick - Dundrum,,3,,,,luas
5401_125916,7778020,333,Limerick - Ennis - Corofin - Doonbeg,,3,,,,luas
5401_125917,7778020,336,Limerick - Ennis - Kilrush - Kilkee,,3,,,,luas
5401_125918,7778020,343,Limerick - Shannon Airport,,3,,,,luas
5401_125919,7778020,345,Limerick - Killaloe - Scariff,,3,,,,luas
5401_125920,7778020,347,Limerick - Tipperary,,3,,,,luas
5401_125921,7778020,350,Galway - Kinvara - Doolin - Ennis,,3,,,,luas
5401_125922,7778020,354,Portlaw - Waterford - Dunmore East,,3,,,,luas
5401_125923,7778020,355,Waterford - Cahir,,3,,,,luas
5401_125924,7778020,360,Waterford - Tramore,,3,,,,luas
5401_125925,7778020,362,Waterford - Dungarvan,,3,,,,luas
5401_125926,7778020,365,Waterford - Thomastown,,3,,,,luas
5401_125927,7778020,370,Waterford - New Ross - Wexford,,3,,,,luas
5401_125928,7778020,371,New Ross - Adamstown - Wexford,,3,,,,luas
5401_125929,7778020,372,New Ross - Foulksmills - Wexford,,3,,,,luas
5401_125930,7778020,373,New Ross - Fethard - Wexford,,3,,,,luas
5401_125931,7778020,374,New Ross - Kilkenny,,3,,,,luas
5401_125932,7778020,379,Wexford - Curracloe - Gorey,,3,,,,luas
5401_125933,7778020,382,Adamstown - Wexford,,3,,,,luas
5401_125934,7778020,445,Ballina - Killala - Ballycastle,,3,,,,luas
5401_125935,7778020,446,Ballina - Blacksod,,3,,,,luas
5401_125936,7778020,447,Finea - Castlepollard - Mullingar,,3,,,,luas
5401_125937,7778020,448,Shandonagh - Ballynacargy - Mullingar,,3,,,,luas
5401_125938,7778020,450,Dooagh - Louisburgh,,3,,,,luas
5401_125939,7778020,451,Ballina - Charlestown - Longford,,3,,,,luas
5401_125940,7778020,456,Galway - Westport - Ballina,,3,,,,luas
5401_125941,7778020,458,Sligo - Enniscrone - Ballina,,3,,,,luas
5401_125942,7778020,461,Sligo - Roscommon - Athlone,,3,,,,luas
5401_125943,7778020,462,Carrigallen - Ballinamore - Sligo,,3,,,,luas
5401_125944,7778020,464,Carrigallen - Eniskillen,,3,,,,luas
5401_125945,7778020,465,Carrigallen - Cavan,,3,,,,luas
5401_125946,7778020,466,Athlone - Longford,,3,,,,luas
5401_125947,7778020,468,Strokestown - Carrick on Shannon,,3,,,,luas
5401_125948,7778020,469,Sligo - Drumkeeran - Longford,,3,,,,luas
5401_125949,7778020,470,Sligo - Glenfarne - Rossinver,,3,,,,luas
5401_125950,7778020,S2,Strandhill - Rosses Point,,3,,,,luas
5401_125951,7778020,S3,Finisklin Sth - Markievicz Rd,,3,,,,luas
5401_125952,7778020,476,Killavil - Ballymote - Tubbercurry,,3,,,,luas
5401_125953,7778020,S1,Cartron - Sligo Town Centre - Cairns,,3,,,,luas
5401_125954,7778020,479,Aclare - Coolaney - Sligo,,3,,,,luas
5401_125955,7778020,480,Sligo - Donegal - Letterkenny - Derry,,3,,,,luas
5401_125956,7778020,487,Strabane - Raphoe - Letterkenny,,3,,,,luas
5401_125957,7778020,490,Donegal - Killybegs - Glencolumbcille,,3,,,,luas
5401_125958,7778020,491,Letterkenny - Ballybofey,,3,,,,luas
5401_125959,7778020,492,Donegal - Glenties - Dungloe,,3,,,,luas
5401_125960,7778020,494,Strabane - Ballybofey,,3,,,,luas
5401_125961,7778020,519,Cork - Charleville,,3,,,,luas
5401_125962,7778020,100X,Wilton Tce - Airport - Dundalk,,3,,,,luas
5401_125963,7778020,115C,Enfield - Killucan - Mullingar,,3,,,,luas
5401_125964,7778020,174A,Long Walk - Fatima,,3,,,,luas
5401_125965,7778020,174B,Long Walk - Bay Estate,,3,,,,luas
5401_125966,7778020,175A,Cavan - Clones - Monaghan,,3,,,,luas
5401_125967,7778020,D4,Southgate SC - Ballymakenny,,3,,,,luas
5401_125968,7778020,D5,Colpe Road - Termonabbey,,3,,,,luas
5401_125969,7778020,209A,City Centre - Pouladuff - Connolly Rd,,3,,,,luas
5401_125970,7778020,215A,Mahon Point - Boreenmanna Rd - City,,3,,,,luas
5401_125971,7778020,207A,Merchants Quay - Glen Ave - Glenthorn,,3,,,,luas
5401_125972,7778020,CW1,MSD - Tyndall College,,3,,,,luas
5401_125973,7778020,CW2,Barrow Valley RPK - Business Park,,3,,,,luas
5401_125974,7778020,D1,Drogheda - Laytown,,3,,,,luas
5401_125975,7778020,D2,Drogheda - Coast Road - Laytown,,3,,,,luas
5401_125976,7778020,226X,Kinsale - UCC,,3,,,,luas
5401_125977,7778020,323X,Limerick - Birr - Athlone,,3,,,,luas
5401_125978,7778020,330X,Limerick - Ennis,,3,,,,luas
5401_125979,7778020,317A,Limerick - Ennis,,3,,,,luas
5401_125980,7778020,305A,CC - St.Marys Park - CC,,3,,,,luas
5401_125981,7778020,202A,Ringmahon - City - Hollyhill (Apple),,3,,,,luas
5401_125982,7778020,220A,South Mall - Fountainstown,,3,,,,luas
5401_125983,7778020,225L,Carrigaline - NMCI,,3,,,,luas
5401_125984,7778020,31,Parnell Place - Knockraha,,3,,,,luas
5401_125985,7778020,360A,Waterford - WIT - Tramore,,3,,,,luas
5401_125986,7778020,279A,Waterville - Caherciveen - Killarney,,3,,,,luas
5401_125987,7778020,220X,Ovens - Carrigaline - Crosshaven,,3,,,,luas
5401_125988,7778020,101X,Wilton Tce - Drogheda - Termon Abbey,,3,,,,luas
5401_125989,7778020,245X,Busaras - Fermoy - Cork,,3,,,,luas
5401_125990,7778020,223X,South Mall - Haulbowline,,3,,,,luas
5401_125991,7778020,EK1,Kells - Virginia,,3,,,,luas
5401_125992,7778020,A1,Bellanamulla - Station - Creggan,,3,,,,luas
5401_125993,7778020,A2,Bellanamulla - Station - Creggan,,3,,,,luas
5401_125994,7778020,107,Dublin - Navan - Nobber - Kingscourt,,3,,,,luas
5401_125995,7778020,109,Dublin - Navan - Kells - Cavan,,3,,,,luas
5401_125996,7778020,110D,DCU - Kennedy Road,,3,,,,luas
5401_125997,7778020,111,Wilton Tce - Trim - Granard - Cavan,,3,,,,luas
5401_125998,7778020,187,Kells - Virginia - Ballyjamesduff,,3,,,,luas
5401_125999,7778020,401,Parkmore Road - Doctor Mannix Road,,3,,,,luas
5401_126000,7778020,402,Seacrest - Eyre Square - Merlin Park,,3,,,,luas
5401_126001,7778020,404,Eyre Square - Newcastle,,3,,,,luas
5401_126002,7778020,405,Rahoon - Eyre Square - Ballybane,,3,,,,luas
5401_126003,7778020,407,Eyre Square - Bóthar an Chóiste,,3,,,,luas
5401_126004,7778020,409,Eyre Square - An Pháirc Mhór,,3,,,,luas
5401_126005,7778020,417,Galway - Corofin Cross - Tuam,,3,,,,luas
5401_126006,7778020,419,Galway - Clifden,,3,,,,luas
5401_126007,7778020,420,Ballina - Pontoon - Castlebar,,3,,,,luas
5401_126008,7778020,421,Swinford - Claremorris,,3,,,,luas
5401_126009,7778020,422,Headford - Castlebar,,3,,,,luas
5401_126010,7778020,423,Westport - Clifden,,3,,,,luas
5401_126011,7778020,424,Galway - Lettermullen,,3,,,,luas
5401_126012,7778020,425,Galway - Roscommon - Longford,,3,,,,luas
5401_126013,7778020,429,Galway - Tuam - Castlerea,,3,,,,luas
5401_126014,7778020,434,Galway - Gort,,3,,,,luas
5401_126015,7778020,440,Knock Airport - Westport - Dooagh,,3,,,,luas
5401_126016,7778020,109A,DCU - Airport - Ratoath - Navan,,3,,,,luas
5401_126017,7778020,425A,Galway - Monivea - Mountbellew,,3,,,,luas
5401_126018,7778020,109D,DCU - Trim,,3,,,,luas
5401_126019,7778020,109B,Dublin - Dunshaughlin - Trim,,3,,,,luas
5401_126020,7778020,109X,Dublin - Kells - Cavan Hourly Express,,3,,,,luas
5401_126021,7778020,111A,Delvin - Granard - Cavan,,3,,,,luas
5401_126022,7778020,115X,Connolly Station - Mullingar Stn,,3,,,,luas
5401_126023,7778020,220C,MTU - Crosshaven,,3,,,,luas
5401_126024,7778020,304A,Raheen - Bus Station - UL,,3,,,,luas
5401_126025,7778020,NX,Dublin Wilton Terrace - Navan,,3,,,,luas
5401_126026,7778020,NV1,Gainstown - Dunville Road,,3,,,,luas
5401_126027,7778020,NV2,Gainstown - Cluster Park,,3,,,,luas
5401_126028,7778020,103X,Dublin - Ashbourne - Duleek - Navan,,3,,,,luas
5401_126029,7778020,105X,UCD - M3 - Ratoath - Ashbourne,,3,,,,luas
5401_126030,7778020,111X,Dublin express - Athboy - Clonmellon,,3,,,,luas
5402_123775,7778019,6,Howth Dart Stn - Lower Abbey Street,,3,,,,luas
5402_123776,7778019,13,Grange Castle - Harristown,,3,,,,luas
5402_123777,7778019,14,Dundrum Luas Stn - Ardlea Rd (Beaumont),,3,,,,luas
5402_123778,7778019,15,Ballycullen Road - Clongriffin,,3,,,,luas
5402_123779,7778019,16,Ballinteer - Dublin Airport,,3,,,,luas
5402_123780,7778019,16D,Airport - Beaumont Village - Ballinteer not,,3,,,,luas
5402_123781,7778019,19,Parnell Square West - Dublin Airport,,3,,,,luas
5402_123782,7778019,23,Merrion Square - Charlestown SC,,3,,,,luas
5402_123783,7778019,24,Merrion Square - Dublin Airport,,3,,,,luas
5402_123784,7778019,27,Jobstown - Clare Hall,,3,,,,luas
5402_123785,7778019,33,Balbriggan - Lower Abbey St,,3,,,,luas
5402_123786,7778019,33D,Portrane - St Stephens Green,,3,,,,luas
5402_123787,7778019,33E,Lwr Abbey St - Portrane - Skerries,,3,,,,luas
5402_123788,7778019,37,Blanchardstown Shopping Centre - Wilton Terrace,,3,,,,luas
5402_123789,7778019,38,Damastown - Burlington Road,,3,,,,luas
5402_123790,7778019,39,Ongar - Burlington Rd,,3,,,,luas
5402_123791,7778019,41,Swords Manor - Lower Abbey Street,,3,,,,luas
5402_123792,7778019,41D,Swords Business Park - Lwr Abbey St,,3,,,,luas
5402_123793,7778019,42,Sand's Hotel Portmarnock - Eden Quay,,3,,,,luas
5402_123794,7778019,43,Talbot Street - Swords Business Park,,3,,,,luas
5402_123795,7778019,44,Enniskerry - DCU,,3,,,,luas
5402_123796,7778019,47,Poolbeg Street - Belarmine,,3,,,,luas
