stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,operator
8220DB004385,4385,Saint Brendan's Church,,53.388531,-6.198965,,,,,dublin_bus
8220DB004386,4386,Watermill Drive,,53.3780491481758,-6.17516159450503,,,,,dublin_bus
8220DB004388,4388,Glin Avenue,,53.398731,-6.206008,,,,,dublin_bus
8220DB004389,4389,Clanawley Road,,53.373464,-6.210692,,,,,dublin_bus
8220DB004390,4390,Killester Avenue,,53.37189,-6.207662,,,,,dublin_bus
8220DB004399,4399,Carrow Road,,53.332527,-6.321026,,,,,dublin_bus
8220DB004400,4400,Galtymore Road,,53.33434,-6.31938,,,,,dublin_bus
8220DB004406,4406,Concorde Business Park,,53.328089,-6.338511,,,,,dublin_bus
8220DB004407,4407,Victoria Quay,,53.346488,-6.285165,,,,,dublin_bus
8220DB004408,4408,Phoenix House,,53.348333,-6.301103,,,,,dublin_bus
8220DB004413,4413,Heuston Station,,53.34623,-6.29242,,,,,dublin_bus
8220DB004414,4414,Convent Lawns,,53.3443370217347,-6.35001432213045,,,,,dublin_bus
8220DB004425,4425,Heuston Station,,53.346397,-6.291988,,,,,dublin_bus
8220DB004432,4432,Seven Oaks,,53.377207,-6.248564,,,,,dublin_bus
8220DB004434,4434,Coombe Hospital,,53.335868,-6.289256,,,,,dublin_bus
8220DB004455,4455,Ailesbury Road,,53.320655,-6.214059,,,,,dublin_bus
8220DB004456,4456,Aungier Street,,53.339914,-6.265696,,,,,dublin_bus
8220DB004458,4458,Military Cemetery,,53.3604500535096,-6.30811869453342,,,,,dublin_bus
8220DB004466,4466,Glenfarne Road,,53.388419,-6.189783,,,,,dublin_bus
8220DB004468,4468,West Road,,53.356784,-6.238028,,,,,dublin_bus
8220DB004469,4469,East Road,,53.35346,-6.23118,,,,,dublin_bus
8220DB004472,4472,St Anne's Avenue,,53.376362,-6.178285,,,,,dublin_bus
8220DB004473,4473,Artane Castle SC,,53.383914,-6.214704,,,,,dublin_bus
8220DB004474,4474,Artane Castle SC,,53.384137,-6.215191,,,,,dublin_bus
8220DB004479,4479,Clune Road,,53.391304,-6.29413,,,,,dublin_bus
8220DB004481,4481,Cabra PO,,53.364614,-6.286902,,,,,dublin_bus
8220DB004485,4485,Naomh Fionnbarra GAA,,53.3655416312174,-6.28950928389668,,,,,dublin_bus
8220DB004494,4494,Hawkins Street,,53.346962,-6.257104,,,,,dublin_bus
8220DB004495,4495,Hawkins Street,,53.346493,-6.257033,,,,,dublin_bus
8220DB004498,4498,John Paul Park,,53.366804,-6.30426,,,,,dublin_bus
8220DB004499,4499,Dowth Avenue,,53.361568,-6.283223,,,,,dublin_bus
8220DB004500,4500,Faussagh Road,,53.364047,-6.283724,,,,,dublin_bus
8220DB004501,4501,Faussagh Road,,53.364752,-6.287122,,,,,dublin_bus
8220DB004502,4502,Cabra PO,,53.36334,-6.282626,,,,,dublin_bus
8220DB004504,4504,Royal Canal Avenue,,53.375823,-6.317279,,,,,dublin_bus
8220DB004508,4508,Cathal Brugha Street,,53.3523,-6.25972,,,,,dublin_bus
8220DB004509,4509,Summerhill,,53.355972,-6.252454,,,,,dublin_bus
8220DB004513,4513,Parnell Street East,,53.353938,-6.257796,,,,,dublin_bus
8220DB004514,4514,Saint James's Hospital,,53.34006,-6.29674,,,,,dublin_bus
8220DB004515,4515,Saint Luke's Radiation,,53.340705,-6.293732,,,,,dublin_bus
8220DB004516,4516,Saint James's Hospital,,53.33995,-6.296871,,,,,dublin_bus
8220DB004518,4518,Fairview Strand,,53.362583,-6.24114,,,,,dublin_bus
8220DB004521,4521,College Green,,53.344301,-6.260171,,,,,dublin_bus
8220DB004522,4522,College Green,,53.344262,-6.260608,,,,,dublin_bus
8220DB004523,4523,Kinvara Avenue,,53.369146,-6.317362,,,,,dublin_bus
8220DB004524,4524,Ashington Avenue,,53.371676,-6.315744,,,,,dublin_bus
8220DB004525,4525,Ashington Park,,53.373448,-6.311391,,,,,dublin_bus
8220DB004526,4526,Ashington Avenue,,53.372119,-6.315276,,,,,dublin_bus
8220DB004527,4527,Rathmines,,53.321613,-6.266859,,,,,dublin_bus
8220DB004528,4528,Grove Park,,53.328896,-6.264537,,,,,dublin_bus
8220DB004530,4530,Kildare Street,,53.3403225334906,-6.25546724321507,,,,,dublin_bus
8220DB004538,4538,Royal Canal Avenue,,53.375728,-6.316907,,,,,dublin_bus
8220DB004539,4539,Glenties Park,,53.381673,-6.31084,,,,,dublin_bus
8220DB004542,4542,Finglas Place,,53.386664,-6.297097,,,,,dublin_bus
8220DB004543,4543,Finglas Place,,53.386249,-6.296993,,,,,dublin_bus
8220DB004546,4546,Plunkett Avenue,,53.398453,-6.307589,,,,,dublin_bus
8220DB004548,4548,Finglas Place,,53.386236,-6.296061,,,,,dublin_bus
8220DB004563,4563,Clarehall Shopping Centre,,53.401669,-6.180979,,,,,dublin_bus
8220DB004583,4583,Finglas West,,53.388529,-6.312598,,,,,dublin_bus
8220DB004592,4592,Finglas Village,,53.389686,-6.298495,,,,,dublin_bus
8220DB004593,4593,Temple View Rise,,53.402504,-6.176807,,,,,dublin_bus
8220DB004594,4594,Elmfield Lawn,,53.399245,-6.163532,,,,,dublin_bus
8220DB004595,4595,Temple View Avenue,,53.40214,-6.172973,,,,,dublin_bus
8220DB004596,4596,Temple View Rise,,53.402338,-6.177085,,,,,dublin_bus
8220DB004597,4597,Beaumont Hospital,,53.390251,-6.224317,,,,,dublin_bus
8220DB004680,4680,DCU,,53.384966476354,-6.26533840628639,,,,,dublin_bus
8220DB004681,4681,Merrion Square South,,53.339726,-6.251557,,,,,dublin_bus
8220DB004683,4683,Balbutcher Drive,,53.404713,-6.279591,,,,,dublin_bus
8220DB004684,4684,Holles Street,,53.33992,-6.24755,,,,,dublin_bus
8220DB004692,4692,Glin Road,,53.400249,-6.205313,,,,,dublin_bus
8220DB004693,4693,Stardust Park,,53.397474,-6.208512,,,,,dublin_bus
8220DB004694,4694,Coolock Drive,,53.393409,-6.20357,,,,,dublin_bus
8220DB004695,4695,Greencastle Parade,,53.392983,-6.197348,,,,,dublin_bus
8220DB004696,4696,Adare Road,,53.394308,-6.20233,,,,,dublin_bus
8220DB004697,4697,Coolock Drive,,53.393089,-6.203794,,,,,dublin_bus
8220DB004698,4698,Adare Avenue,,53.394943,-6.2111,,,,,dublin_bus
8220DB004699,4699,Stardust Park,,53.397538,-6.20854,,,,,dublin_bus
8220DB004700,4700,Glin Road,,53.400133,-6.205408,,,,,dublin_bus
8220DB004720,4720,Aston Quay,,53.346595,-6.260273,,,,,dublin_bus
8220DB004725,4725,O'Connell Street Upper,,53.3521156161106,-6.26105453403108,,,,,dublin_bus
8220DB004726,4726,Parnell Square Nth,,53.3542628405003,-6.2640768270356,,,,,dublin_bus
8220DB004781,4781,IDA Poppintree,,53.401748,-6.284057,,,,,dublin_bus
8220DB004782,4782,Gracefield Road,,53.38251,-6.202571,,,,,dublin_bus
8220DB004784,4784,Remedial Clinic,,53.370084,-6.201111,,,,,dublin_bus
8220DB004785,4785,Remedial Clinic,,53.370246,-6.20172,,,,,dublin_bus
8220DB004788,4788,Oakwood Road,,53.396935,-6.292506,,,,,dublin_bus
8220DB004790,4790,Pinebrook Drive,,53.38139,-6.211788,,,,,dublin_bus
8220DB004791,4791,Killester Avenue,,53.371612,-6.207659,,,,,dublin_bus
8220DB004792,4792,Clanawley Road,,53.372799,-6.209503,,,,,dublin_bus
8220DB004793,4793,Avila Park,,53.3922672634008,-6.32082537531738,,,,,dublin_bus
8220DB004794,4794,Clontarf Road Station,,53.3630049005914,-6.22656242306654,,,,,dublin_bus
8220DB004804,4804,Old Grange Abbey,,53.398525,-6.159969,,,,,dublin_bus
8220DB004806,4806,Grange Abbey Grove,,53.3983744075009,-6.15314770626,,,,,dublin_bus
8220DB004854,4854,Ardee Street,,53.33813,-6.27902,,,,,dublin_bus
8220DB004855,4855,O'Donovan Road,,53.334602,-6.279306,,,,,dublin_bus
8220DB004856,4856,Donore Avenue,,53.331966,-6.283511,,,,,dublin_bus
8220DB004857,4857,Rutledge Terrace,,53.334121,-6.282764,,,,,dublin_bus
8220DB004890,4890,Sycamore Road,,53.395168,-6.290863,,,,,dublin_bus
8220DB004934,4934,Offaly Road,,53.362857,-6.282855,,,,,dublin_bus
8220DB004935,4935,St Attracta Road,,53.364096,-6.283331,,,,,dublin_bus
8220DB004936,4936,Newgrange Road,,53.361352,-6.283171,,,,,dublin_bus
8220DB004937,4937,Clearstream Court,,53.392672,-6.300511,,,,,dublin_bus
8220DB004938,4938,Gofton Hall,,53.390862,-6.298357,,,,,dublin_bus
8220DB004962,4962,Mountjoy Square,,53.35704,-6.258495,,,,,dublin_bus
8220DB004967,4967,Stephen's Green Nth,,53.339218,-6.257975,,,,,dublin_bus
8220DB004985,4985,Lanesborough View,,53.402321,-6.291418,,,,,dublin_bus
8220DB005006,5006,Le Fanu Road,,53.346203,-6.3517,,,,,dublin_bus
8220DB005007,5007,Convent Lawns,,53.3441883077869,-6.34965960806547,,,,,dublin_bus
8220DB005009,5009,Le Fanu Road,,53.346215,-6.351894,,,,,dublin_bus
8220DB005025,5025,The Coombe,,53.339763,-6.277581,,,,,dublin_bus
8220DB005026,5026,Armagh Road East,,53.32043,-6.305244,,,,,dublin_bus
8220DB005060,5060,Cromcastle Road,,53.397167,-6.224029,,,,,dublin_bus
8220DB005061,5061,Dundaniel Road,,53.395697,-6.224872,,,,,dublin_bus
8220DB005097,5097,New Street South,,53.338173,-6.27269,,,,,dublin_bus
8220DB005099,5099,Saint Luke's Avenue,,53.338982,-6.27581,,,,,dublin_bus
8220DB005134,5134,Lally Road,,53.341689,-6.330217,,,,,dublin_bus
8220DB005140,5140,Mayor Street Lower,,53.351124,-6.245532,,,,,dublin_bus
8220DB005141,5141,Clontarf Cemetery,,53.364744,-6.205213,,,,,dublin_bus
8220DB005144,5144,Marian School,,53.372709,-6.306205,,,,,dublin_bus
8220DB005145,5145,Rathbourne Avenue,,53.377197,-6.326754,,,,,dublin_bus
8220DB005147,5147,Marian College,,53.371823,-6.305834,,,,,dublin_bus
8220DB005148,5148,Bangor Road,,53.324946,-6.301057,,,,,dublin_bus
8220DB005149,5149,Errigal Road,,53.329087,-6.323743,,,,,dublin_bus
8220DB005154,5154,Grange Abbey Drive,,53.3982344046148,-6.15688332123315,,,,,dublin_bus
8220DB005155,5155,Grange Abbey Drive,,53.3983316747197,-6.15561587912519,,,,,dublin_bus
8220DB005157,5157,Grange Abbey Grove,,53.398169,-6.153818,,,,,dublin_bus
8220DB005160,5160,Grange Abbey Cresc,,53.3984955990732,-6.15924812988582,,,,,dublin_bus
8220DB005174,5174,Dundaniel Road,,53.395709,-6.225098,,,,,dublin_bus
8220DB005192,5192,Fleet Street,,53.3459563040628,-6.25780560959643,,,,,dublin_bus
8220DB006004,6004,Parnell Street,,53.352908,-6.260511,,,,,dublin_bus
8220DB006016,6016,Balbutcher Lane,,53.401116,-6.267043,,,,,dublin_bus
8220DB006017,6017,Gallaun Road,,53.4026543424038,-6.27335698367756,,,,,dublin_bus
8220DB006020,6020,Barnville Green,,53.3380691559552,-6.37664091663015,,,,,dublin_bus
8220DB006021,6021,Cherry Orchard Avenue,,53.3382012527256,-6.3771014220017,,,,,dublin_bus
8220DB006023,6023,Cedar Brook Place,,53.3372994358073,-6.37886256841243,,,,,dublin_bus
8220DB006024,6024,Cedar Brook Place,,53.337373,-6.378965,,,,,dublin_bus
8220DB006025,6025,Barnville Walk,,53.335864,-6.379052,,,,,dublin_bus
8220DB006026,6026,Barnville Walk,,53.3355919772488,-6.37954298308528,,,,,dublin_bus
8220DB006027,6027,Park West Station,,53.3345546216258,-6.37860629728981,,,,,dublin_bus
8220DB006028,6028,Park West Station,,53.3345956536856,-6.37898013072488,,,,,dublin_bus
8220DB006029,6029,Park West Hotel,,53.3325082489382,-6.37485512551023,,,,,dublin_bus
8220DB006030,6030,Park West Hotel,,53.332947,-6.37604,,,,,dublin_bus
8220DB006032,6032,Cathal Brugha Street,,53.35206,-6.260291,,,,,dublin_bus
8220DB006042,6042,Church Avenue,,53.320148,-6.264982,,,,,dublin_bus
8220DB006056,6056,Kilnamanagh Road,,53.321686,-6.331854,,,,,dublin_bus
8220DB006057,6057,Kilnamanagh Road,,53.321461,-6.331173,,,,,dublin_bus
8220DB006059,6059,The Spire of Dublin,,53.3502244282714,-6.26018517538052,,,,,dublin_bus
8220DB006068,6068,Ratoath Drive,,53.390282,-6.3171,,,,,dublin_bus
8220DB006070,6070,O'Hogan Road,,53.3408852096878,-6.33703699120924,,,,,dublin_bus
8220DB006071,6071,Parnell Street,,53.353091,-6.260114,,,,,dublin_bus
8220DB006074,6074,Earlsfort Terrace,,53.335886,-6.25754,,,,,dublin_bus
8220DB006078,6078,Cromcastle Road,,53.397242,-6.224222,,,,,dublin_bus
8220DB006079,6079,Elmfield Lawn,,53.399408,-6.16363,,,,,dublin_bus
8220DB006080,6080,Kildonan Road,,53.390463,-6.311409,,,,,dublin_bus
8220DB006092,6092,Kylemore Pk North,,53.335935,-6.348206,,,,,dublin_bus
8220DB006093,6093,Kylemore Park North,,53.336026,-6.348248,,,,,dublin_bus
8220DB006094,6094,Errigal Gardens,,53.32583,-6.321634,,,,,dublin_bus
8220DB006115,6115,Belcamp Lane,,53.400127,-6.184218,,,,,dublin_bus
8220DB006122,6122,St Pappin's Road,,53.3863727059693,-6.27430166369762,,,,,dublin_bus
8220DB006125,6125,Poppintree Parade,,53.3998824003142,-6.27683792298323,,,,,dublin_bus
8220DB006130,6130,Ferrycarrig Park,,53.40087,-6.200639,,,,,dublin_bus
8220DB006140,6140,Parkmore Estate,,53.32353,-6.342891,,,,,dublin_bus
8220DB006142,6142,Walkinstown Avenue,,53.323732,-6.343243,,,,,dublin_bus
8220DB006182,6182,Santry Cross,,53.4022507542153,-6.26535718879149,,,,,dublin_bus
8220DB006238,6238,Ballymun,,53.401192,-6.266724,,,,,dublin_bus
8220DB006239,6239,Dolmen Court,,53.398042,-6.271393,,,,,dublin_bus
8220DB006241,6241,Crannogue Road,,53.4018159228276,-6.27940673236037,,,,,dublin_bus
8220DB006251,6251,Sheriff Street,,53.350394,-6.238668,,,,,dublin_bus
8220DB006252,6252,Sean O'Casey Bridge,,53.347965,-6.247044,,,,,dublin_bus
8220DB006253,6253,Balbutcher Drive,,53.403959,-6.281516,,,,,dublin_bus
8220DB006273,6273,Sycamore Road,,53.395275,-6.290858,,,,,dublin_bus
8220DB006276,6276,Seagrave Rise,,53.406094,-6.291929,,,,,dublin_bus
8220DB006315,6315,The Hole in the Wall Road,,53.401474,-6.162413,,,,,dublin_bus
8220DB006316,6316,Clongriffin Village,,53.402915,-6.157343,,,,,dublin_bus
8220DB006317,6317,Clongriffin Station,,53.402842,-6.15145,,,,,dublin_bus
8220DB006318,6318,Clongriffin Station,,53.402314,-6.150992,,,,,dublin_bus
8220DB006320,6320,The Hole in the Wall Road,,53.401597,-6.162167,,,,,dublin_bus
8220DB006361,6361,Seagrave Rise,,53.405949,-6.291799,,,,,dublin_bus
8220DB006362,6362,Hampton Wood,,53.406501,-6.289551,,,,,dublin_bus
8220DB006363,6363,Hampton Wood,,53.4061452136693,-6.28795578802029,,,,,dublin_bus
8220DB006367,6367,Lanesborough Avenue,,53.403876,-6.291446,,,,,dublin_bus
8220DB007000,7000,St. John's Church,,53.3244587169169,-6.2117830674682,,,,,dublin_bus
8220DB007009,7009,Rathvilly Drive,,53.380928,-6.31598,,,,,dublin_bus
8220DB007010,7010,Rathvilly Drive,,53.38203,-6.31689,,,,,dublin_bus
8220DB007012,7012,Memorial Gardens,,53.342954,-6.315375,,,,,dublin_bus
8220DB007027,7027,Glasnevin Park,,53.376594,-6.312048,,,,,dublin_bus
8220DB007028,7028,Royal Canal Centre,,53.37655,-6.31106,,,,,dublin_bus
8220DB007043,7043,Drimnagh Road,,53.325061,-6.318692,,,,,dublin_bus
8220DB007044,7044,Aulden Grange,,53.3974093697435,-6.2324855678718,,,,,dublin_bus
8220DB007053,7053,Nutley Lane,,53.318374,-6.213584,,,,,dublin_bus
8220DB007078,7078,Parkgate Street,,53.34791,-6.292874,,,,,dublin_bus
8220DB007092,7092,Dolmen Court,,53.3981870002067,-6.27209420381958,,,,,dublin_bus
8220DB007112,7112,Larch Hill,,53.397549,-6.229171,,,,,dublin_bus
8220DB007113,7113,Northwood Avenue,,53.4025410678868,-6.26492426394681,,,,,dublin_bus
8220DB007129,7129,Saint David's Court,,53.362098,-6.208584,,,,,dublin_bus
8220DB007130,7130,Cromcastle Green,,53.393073,-6.220696,,,,,dublin_bus
8220DB007153,7153,Walkinstown Drive,,53.322244,-6.335075,,,,,dublin_bus
8220DB007154,7154,Walkinstown Green,,53.32088,-6.333972,,,,,dublin_bus
8220DB007191,7191,Balbutcher Way,,53.404613,-6.276388,,,,,dublin_bus
8220DB007192,7192,Balbutcher Way,,53.4038223134095,-6.27518970826945,,,,,dublin_bus
8220DB007199,7199,Blunden Drive,,53.396645,-6.182802,,,,,dublin_bus
8220DB007213,7213,Mayeston,,53.4062,-6.28487,,,,,dublin_bus
8220DB007216,7216,North Wall Quay,,53.347804396268,-6.24285992766227,,,,,dublin_bus
8220DB007220,7220,Hillcrest Park,,53.388877,-6.275298,,,,,dublin_bus
8220DB007236,7236,Grange Lodge Avenue,,53.402847,-6.154668,,,,,dublin_bus
8220DB007245,7245,Clongriffin Station,,53.402647,-6.152165,,,,,dublin_bus
8220DB007246,7246,Clongriffin Village,,53.402761,-6.157244,,,,,dublin_bus
8220DB007274,7274,Operations Depot,,53.405911,-6.269239,,,,,dublin_bus
8220DB007275,7275,Dublin City Council North City Operations Depot,,53.405752,-6.268825,,,,,dublin_bus
8220DB007276,7276,Baile na Laochra,,53.406106,-6.280843,,,,,dublin_bus
8220DB007277,7277,Baile na Laochra,,53.40592,-6.28043,,,,,dublin_bus
8220DB007293,7293,Westbourne Road,,53.306182,-6.28359,,,,,dublin_bus
8220DB007320,7320,Griffith Court,,53.3685007698389,-6.23958867639404,,,,,dublin_bus
8220DB007333,7333,Mespil Hotel,,53.33299,-6.246983,,,,,dublin_bus
8220DB007339,7339,Burlington Road,,53.332408,-6.246541,,,,,dublin_bus
8220DB007340,7340,Wilton Terrace,,53.33402,-6.24719,,,,,dublin_bus
8220DB007358,7358,Castletimon Park,,53.39546,-6.229544,,,,,dublin_bus
8220DB007359,7359,Eden Quay,,53.347924,-6.257985,,,,,dublin_bus
8220DB007370,7370,Burlington Road,,53.33149,-6.24573,,,,,dublin_bus
8220DB007387,7387,Merrion Square South,,53.339472,-6.250817,,,,,dublin_bus
8220DB007391,7391,Merrion Square South,,53.339091,-6.249916,,,,,dublin_bus
8220DB007392,7392,Aston Quay,,53.346439,-6.261122,,,,,dublin_bus
8220DB007396,7396,Crescent Park,,53.376109,-6.321612,,,,,dublin_bus
8220DB007397,7397,Samuel Beckett Bridge,,53.347694,-6.2433,,,,,dublin_bus
8220DB007398,7398,Convention Centre,,53.347499,-6.239853,,,,,dublin_bus
8220DB007399,7399,The Point,,53.348493,-6.226864,,,,,dublin_bus
8220DB007402,7402,Deverell Place,,53.351377,-6.254791,,,,,dublin_bus
8220DB007412,7412,The Coombe,,53.339892,-6.278417,,,,,dublin_bus
8220DB007413,7413,Dean Street,,53.33963,-6.27538,,,,,dublin_bus
8220DB007414,7414,Windmill Road,,53.325159,-6.311017,,,,,dublin_bus
8220DB007423,7423,Ballygall Parade,,53.3856751986919,-6.28828123187413,,,,,dublin_bus
8220DB007424,7424,Ballygall Place,,53.3880117312502,-6.29202130024755,,,,,dublin_bus
8220DB007425,7425,Ballygall Road West,,53.388879,-6.292934,,,,,dublin_bus
8220DB007426,7426,Ballygall Parade,,53.385456,-6.288064,,,,,dublin_bus
8220DB007427,7427,Ballygall Place,,53.3877967874391,-6.29207500951525,,,,,dublin_bus
8220DB007428,7428,Ballygall Road West,,53.38909,-6.293241,,,,,dublin_bus
8220DB007435,7435,Memorial Gardens,,53.343179,-6.315381,,,,,dublin_bus
8220DB007438,7438,Herberton Drive,,53.331936,-6.297746,,,,,dublin_bus
8220DB007439,7439,Herberton Drive,,53.332362,-6.297999,,,,,dublin_bus
8220DB007453,7453,Arran Quay,,53.3463358924171,-6.27838250402176,,,,,dublin_bus
8220DB007454,7454,Herberton Road,,53.335008,-6.298855,,,,,dublin_bus
8220DB007455,7455,Herberton Road,,53.335575,-6.298878,,,,,dublin_bus
8220DB007458,7458,Collins Drive,,53.3900665526326,-6.2905257060846,,,,,dublin_bus
8220DB007469,7469,Baymount Park,,53.36782,-6.174197,,,,,dublin_bus
8220DB007471,7471,Tolka Valley Green,,53.379257,-6.293244,,,,,dublin_bus
8220DB007507,7507,St Ultans School,,53.337412,-6.373227,,,,,dublin_bus
8220DB007512,7512,John Rogersons Quay,,53.34586,-6.237187,,,,,dublin_bus
8220DB007513,7513,Phoenix Park,,53.350896,-6.296795,,,,,dublin_bus
8220DB007514,7514,Bargy Road,,53.354235,-6.230046,,,,,dublin_bus
8220DB007516,7516,Temple View Avenue,,53.402076,-6.171727,,,,,dublin_bus
8220DB007557,7557,Hanover Quay,,53.344208,-6.2367,,,,,dublin_bus
8220DB007558,7558,Clayton Hotel,,53.344992,-6.240512,,,,,dublin_bus
8220DB007564,7564,Poolbeg Street,,53.34678,-6.25461,,,,,dublin_bus
8220DB007569,7569,Gardiner Street,,53.350451,-6.25597,,,,,dublin_bus
8220DB007571,7571,DCU Helix,,53.386776,-6.258725,,,,,dublin_bus
8220DB007577,7577,Camden Street Lower,,53.333833,-6.265297,,,,,dublin_bus
8220DB007578,7578,South Great George's Street,,53.34246,-6.264601,,,,,dublin_bus
8220DB007579,7579,Redmond's Hill,,53.3382457820886,-6.26591384363472,,,,,dublin_bus
8220DB007581,7581,College Green,,53.344159,-6.263346,,,,,dublin_bus
8220DB007582,7582,College Green,,53.344322,-6.262228,,,,,dublin_bus
8220DB007585,7585,National Gallery,,53.342037,-6.253475,,,,,dublin_bus
8220DB007586,7586,National Gallery,,53.341971,-6.253222,,,,,dublin_bus
8220DB007587,7587,Shaw Street,,53.344458,-6.251228,,,,,dublin_bus
8220DB007588,7588,Pearse Street,,53.344985,-6.254075,,,,,dublin_bus
8220DB007591,7591,Abbey Street Lower,,53.34889,-6.25683,,,,,dublin_bus
8220DB007599,7599,Gilford Road,,53.330317,-6.217048,,,,,dublin_bus
8220DB007601,7601,Tolka Quay Road,,53.351875,-6.210125,,,,,dublin_bus
8220DB007602,7602,Saint Patrick's Campus,,53.371553,-6.25344,,,,,dublin_bus
8220DB007603,7603,Saint Patrick's Campus,,53.371577,-6.253183,,,,,dublin_bus
8220DB007607,7607,Vernon Avenue,,53.369414,-6.195428,,,,,dublin_bus
8220DB007611,7611,North Wall Quay,,53.34727,-6.23661,,,,,dublin_bus
8220DB007622,7622,Bachelors Walk,,53.34707,-6.26144,,,,,dublin_bus
8220DB007623,7623,The Point,,53.346861,-6.228878,,,,,dublin_bus
8220DB007661,7661,Barry Avenue,,53.3952,-6.31103,,,,,dublin_bus
8220DB007665,7665,Poolbeg Street,,53.346822,-6.256779,,,,,dublin_bus
8220DB007668,7668,Charleston Road,,53.324134,-6.257884,,,,,dublin_bus
8220DB007671,7671,Sean MacDermott Street,,53.35375,-6.25289,,,,,dublin_bus
8220DB007672,7672,Broombridge,,53.372426,-6.298882,,,,,dublin_bus
8220DB007686,7686,Broombridge,,53.372465,-6.299106,,,,,dublin_bus
8220DB007698,7698,IKEA Ballymun,,53.40643,-6.27476,,,,,dublin_bus
8220DB007701,7701,Rathvilly Road,,53.38327,-6.31671,,,,,dublin_bus
8220DB007702,7702,River Road,,53.37757,-6.31037,,,,,dublin_bus
8220DB007703,7703,River Road,,53.37771,-6.31031,,,,,dublin_bus
8220DB007726,7726,St Anne's Pitches,,53.3768149943731,-6.17028422749077,,,,,dublin_bus
8220DB007727,7727,St Anne's Pitches,,53.376821,-6.170074,,,,,dublin_bus
8220DB007728,7728,Watermill Road,,53.3747377159579,-6.16611974032854,,,,,dublin_bus
8220DB007729,7729,Causeway Road,,53.3746492576719,-6.16562754568855,,,,,dublin_bus
8220DB007730,7730,Fox's Lane,,53.379397,-6.155848,,,,,dublin_bus
8220DB007731,7731,Fox's Lane,,53.379793,-6.155275,,,,,dublin_bus
8220DB007732,7732,Tara Street,,53.347221,-6.255171,,,,,dublin_bus
8220DB007733,7733,Moss Street,,53.347011,-6.25186,,,,,dublin_bus
8220DB007738,7738,Gilford Road,,53.329199312072,-6.21443745026226,,,,,dublin_bus
8220DB007739,7739,Park Avenue,,53.32713,-6.21461,,,,,dublin_bus
8220DB007740,7740,Park Avenue,,53.32777,-6.21473,,,,,dublin_bus
8220DB007741,7741,Gilford Road,,53.32936,-6.21494,,,,,dublin_bus
8220DB007827,7827,Eastpoint,,53.360514,-6.230534,,,,,dublin_bus
8220DB007828,7828,Shangan Road,,53.397201,-6.265188,,,,,dublin_bus
8220DB007830,7830,Whitehall Colmcille,,53.380751,-6.2377,,,,,dublin_bus
8220DB007831,7831,Whitehall Colmcille,,53.38117,-6.239923,,,,,dublin_bus
8220DB007832,7832,Grove Park Road,,53.390415,-6.286602,,,,,dublin_bus
8220DB007833,7833,East Wall Road,,53.356574,-6.231742,,,,,dublin_bus
8220DB007834,7834,East Wall Road,,53.356413,-6.231764,,,,,dublin_bus
8220DB007836,7836,Glasanaon Road,,53.389697,-6.294254,,,,,dublin_bus
8220DB007838,7838,Finglas Village,,53.389826,-6.300128,,,,,dublin_bus
8220DB007840,7840,Donnycarney,,53.375129,-6.218063,,,,,dublin_bus
8220DB007842,7842,New Wapping Street,,53.347654,-6.235394,,,,,dublin_bus
8220DB007843,7843,Parnell Park,,53.37451,-6.215744,,,,,dublin_bus
8220DB007844,7844,Point Village,,53.348081,-6.229931,,,,,dublin_bus
8220DB007845,7845,Finglas Village,,53.390114,-6.299515,,,,,dublin_bus
8220DB007851,7851,Whitehall Cross,,53.382251,-6.243787,,,,,dublin_bus
8220DB007852,7852,Eastpoint,,53.359288,-6.232321,,,,,dublin_bus
8220DB007854,7854,Arran Quay,,53.346375,-6.278665,,,,,dublin_bus
8220DB007855,7855,Usher's Quay,,53.345988,-6.279809,,,,,dublin_bus
8220DB007856,7856,Four Courts,,53.345623,-6.273184,,,,,dublin_bus
8220DB007857,7857,Merchant's Quay,,53.345044,-6.274169,,,,,dublin_bus
8220DB007859,7859,Shaw Street,,53.34495,-6.2539,,,,,dublin_bus
8220DB007861,7861,Prince's Street South,,53.345617,-6.249348,,,,,dublin_bus
8220DB007863,7863,Clontarf Road Station,,53.363202,-6.226096,,,,,dublin_bus
8220DB007865,7865,Shaw Street,,53.345118,-6.252117,,,,,dublin_bus
8220DB007867,7867,Park West Road,,53.331325,-6.373113,,,,,dublin_bus
8220DB007868,7868,Park West Road,,53.330612,-6.371609,,,,,dublin_bus
8220DB007869,7869,Park West Avenue,,53.33658,-6.381488,,,,,dublin_bus
8220DB007870,7870,Park West Avenue,,53.336217,-6.381201,,,,,dublin_bus
8220DB007871,7871,Spiddal Road,,53.340835,-6.369838,,,,,dublin_bus
8220DB007872,7872,Claddagh Green,,53.3407883783049,-6.36646068790577,,,,,dublin_bus
8220DB007873,7873,Kylemore College,,53.345485,-6.352448,,,,,dublin_bus
8220DB007874,7874,Kylemore College,,53.345447,-6.352315,,,,,dublin_bus
8220DB007876,7876,Palmerstown Way,,53.335526,-6.392624,,,,,dublin_bus
8220DB007877,7877,Infirmary Road,,53.35188,-6.2977,,,,,dublin_bus
8220DB007883,7883,Ormond Quay,,53.346058,-6.268496,,,,,dublin_bus
